AD7;AD6;AD5;AD4;AD3;AD2;AD1;AD0;DIO7;DIO6;DIO5;DIO4;DIO3;DIO2;DIO1;DIO0;JP18;JP19;JP3;JP4;JP5;JP6;JP7;JP8;JP9;JP10;M1CUR;M2CUR;BoardTemperature;KeyStatus;HeaterTemperature;EngineTemperature;EnginePressure;MaxTopPressure;MinTopPressure;ValvePosition;RadiatorFan;BurnerFan;FeederStatus;IgnitorStatus;InverterStatus;CompressorStatus;SDCardStatus;Error;ErrorCode;ErrorString;InverterOnCounter;InverterOffCounter;LogReturn;LastLogReturn;Stage;InitialDoseTime;InitialStartBurnerFanDelay;CombustionSuccessTemp;CombustionBuildUpTime;InputPelletPowerKWSt3;BurnerSpeedStage2;BurnerSpeedStage3;FeedOnTimeStage3;BurnerSpeedStage4;FeedOnTimeStage4;BurnerFanSwitchOffTemperature;InputPelletPowerKW;InverterOnTemperature;InverterOffTemperature;InverterDelayCounter;ProcessMinHeaterTemp;ProcessMaxHeaterTemp;ErrProcTempLowThresh;
6;6;6;6;6;6;6;6;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;24;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;7;7;6;5;6;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;22;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;7;6;6;6;6;6;6;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;24;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;7;6;5;6;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1.5;1.6;23;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;7;6;6;6;6;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;23;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;7;6;6;6;6;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;22;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;7;6;6;6;6;6;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;24;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;7;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;24;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
7;6;6;6;6;6;6;5;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;24;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;23;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;5;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1.6;1.6;24;False;0;30;10;249;249;0;0;0;False;False;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1.6;1.6;24;True;5;30;10;249;249;0;0;0;True;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1.6;1.6;24;True;15;30;10;249;249;0;0;0;True;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
5;6;6;7;6;5;6;6;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1.6;1.6;25;True;20;30;10;249;249;0;0;0;True;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;7;6;5;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1.6;1.6;24;True;25;30;10;249;249;0;0;0;True;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
5;7;6;7;6;5;6;6;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1.5;1.6;24;True;35;30;10;249;249;0;0;0;True;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;7;6;5;6;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1.6;1.6;24;True;40;30;10;249;249;0;0;0;True;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
7;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1.5;1.6;21;True;45;30;10;249;249;0;0;0;True;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;7;6;5;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.6;1.6;23;True;50;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
5;6;6;7;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.6;1.6;23;True;60;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
7;6;7;6;6;7;6;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.6;1.6;24;True;65;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.5;1.6;24;True;70;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;5;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.6;1.6;24;True;80;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;7;6;6;7;6;5;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.6;1.6;23;True;85;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;5;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.6;1.6;22;True;90;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;7;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.6;1.6;24;True;95;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;7;7;6;6;6;6;6;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1.6;1.6;25;True;100;30;10;249;249;0;0;0;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;7;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;25;True;110;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;5;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;23;True;115;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;24;True;120;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
7;6;7;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;23;True;130;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
7;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.5;1.6;24;True;135;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;7;6;5;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;23;True;140;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;7;6;5;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;23;True;145;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
7;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;24;True;155;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;5;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;24;True;160;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
7;6;6;6;7;7;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.5;1.6;25;True;165;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.5;1.6;25;True;170;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;5;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.5;1.6;24;True;180;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.5;1.6;24;True;185;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;7;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;24;True;190;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;25;True;200;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;7;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.5;1.6;24;True;205;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
7;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;24;True;210;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;6;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;25;True;215;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;7;6;6;6;6;5;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;31;True;220;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
6;5;6;6;6;6;6;6;0;0;0;1;1;0;1;0;0;40;1;0;1;0;1;0;0;0;1.6;1.6;25;True;230;30;10;249;249;0;0;4.2;False;True;False;True;False;0;0;;0;0;0;0;0;15;180;400;120;2.9; 4.2;6;5;8.8;362;50;21.9;600;500;100;800;1100;200;
